400.00000	100.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	102.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	104.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	106.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	108.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	110.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	112.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	114.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	116.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	118.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	120.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	122.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	124.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	126.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	128.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	130.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	132.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	134.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	136.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	138.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	140.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	142.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	144.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	146.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	148.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	150.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	152.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	154.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	156.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	158.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	160.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	162.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	164.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	166.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	168.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	170.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	172.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	174.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	176.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	178.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	180.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	182.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	184.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	186.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	188.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	190.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	192.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	194.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	196.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	198.00000	250.00000	 0.00000	 0.00000	180.00000
400.00000	200.00000	250.00000	 0.00000	 0.00000	180.00000
